FiBar,Generated,SIMPoly,DiameterJ
,,19.6977,18
,,18,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,44.0454,18
,,28.6356,18
,,43.6807,18
,,17.8885,18
,,23.3238,18
,,20.5913,18
,,19.6977,18
,,18.1108,18
,,18,18
,,18,18
,,17.8885,18
,,18,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,42.19,18
,,42.4264,18
,,29.1204,18
,,44,18
,,18.868,18
,,11.6619,18
,,12,18
,,12,18
,,12,18
,,16.1245,18
,,16.4924,18
,,17.088,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,39.6989,18
,,40.7922,18
,,40.2492,18
,,38.4708,18
,,29.1204,18
,,44,18
,,19.6977,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,16.1245,18
,,17.088,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,36.8782,18
,,37.7359,18
,,28.6356,18
,,44,18
,,20.5913,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,16.1245,18
,,16.4924,18
,,17.088,18
,,11.6619,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,35.3836,18
,,37.2022,18
,,35.609,18
,,29.1204,18
,,44,18
,,20.5913,18
,,21.5407,18
,,22,18
,,22,18
,,22.0907,18
,,22.3607,18
,,22.8035,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,23.3238,18
,,16.1245,18
,,17.088,18
,,13.4164,18
,,12,18
,,12,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,33.9411,18
,,35.3836,18
,,29.7321,18
,,45.6508,18
,,22.3607,18
,,21.5407,18
,,20.8806,18
,,20.3961,18
,,11.6619,18
,,10.7703,18
,,12.6491,18
,,22.3607,18
,,16.1245,18
,,17.088,18
,,12.1655,18
,,11.6619,18
,,31.1127,18
,,35.3836,18
,,33.9411,18
,,30,18
,,44.9444,18
,,23.3238,18
,,21.5407,18
,,20.5913,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,12.1655,18
,,22.3607,18
,,16.1245,18
,,16.4924,18
,,17.088,18
,,29.7321,18
,,34.0588,18
,,30,18
,,46.0435,18
,,24.4131,18
,,20.8806,18
,,20.3961,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,12,18
,,22.0907,18
,,16.1245,18
,,17.088,18
,,28.2843,18
,,34.4093,18
,,33.2866,18
,,30,18
,,45.607,18
,,25.4558,18
,,21.5407,18
,,20.5913,18
,,19.6977,18
,,22.6274,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,12,18
,,22,18
,,16.1245,18
,,17.088,18
,,17.8885,18
,,25.4558,18
,,34,18
,,33.1059,18
,,30.0666,18
,,46.8615,18
,,26.9072,18
,,21.2603,18
,,21.2603,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,11.6619,18
,,22,18
,,16.1245,18
,,16.4924,18
,,17.088,18
,,18.868,18
,,24.0832,18
,,34,18
,,30.4631,18
,,48.1664,18
,,28.2843,18
,,21.2603,18
,,20,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,10.7703,18
,,22,18
,,16.1245,18
,,18.4391,18
,,22.6274,18
,,33.1059,18
,,31.0483,18
,,49.5177,18
,,29.7321,18
,,22.8035,18
,,21.2603,18
,,20.3961,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,10.198,18
,,22,18
,,15.6205,18
,,16.9706,18
,,19.799,18
,,21.2603,18
,,32.249,18
,,33.2866,18
,,31.6228,18
,,23.3238,18
,,19.6977,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,10,18
,,21.5407,18
,,16.9706,18
,,19.799,18
,,20,18
,,32.8024,18
,,32.249,18
,,24.1661,18
,,18.9737,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,11.6619,18
,,20.8806,18
,,17.2047,18
,,18.868,18
,,21.2603,18
,,18.868,18
,,32.5576,18
,,33.9411,18
,,32.5576,18
,,25.2982,18
,,18.4391,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,11.6619,18
,,20.3961,18
,,22,18
,,17.2047,18
,,33.9411,18
,,33.1059,18
,,26.6833,18
,,18.1108,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,10.7703,18
,,20.0998,18
,,23.3238,18
,,15.6205,18
,,33.9411,18
,,34,18
,,48.3735,18
,,47.4131,18
,,46.5188,18
,,45.6508,18
,,28.2843,18
,,18,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,10.198,18
,,20,18
,,24,18
,,14.5602,18
,,34.0588,18
,,35.609,18
,,34.9857,18
,,45.607,18
,,44.7214,18
,,43.8634,18
,,43.0813,18
,,42.3792,18
,,41.7612,18
,,41.1825,18
,,40.2492,18
,,39.3954,18
,,38.4708,18
,,37.5766,18
,,36.7696,18
,,35.4401,18
,,34.9285,18
,,34.5254,18
,,34.2345,18
,,34.0588,18
,,34,18
,,34,18
,,34,18
,,34,18
,,34,18
,,34.0588,18
,,34.2345,18
,,34.5254,18
,,34.9285,18
,,30.0666,18
,,18,18
,,11.6619,18
,,10.7703,18
,,10,18
,,20,18
,,20.0998,18
,,19.6977,18
,,26,18
,,14.1421,18
,,36.0555,18
,,36.0555,18
,,34.9285,18
,,32,18
,,18,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,11.6619,18
,,20,18
,,18,18
,,18,18
,,18,18
,,18,18
,,17.8885,18
,,26,18
,,12.8062,18
,,36.7151,18
,,18,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,10.7703,18
,,22,18
,,16.1245,18
,,16.4924,18
,,17.088,18
,,11.6619,18
,,34.9285,18
,,34.176,18
,,33.5261,18
,,32.9848,18
,,32.5576,18
,,32.249,18
,,32.0624,18
,,51.225,18
,,37.7359,18
,,18.1108,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,10.198,18
,,22,18
,,16.1245,18
,,17.088,18
,,17.8885,18
,,18,18
,,18.1108,18
,,12,18
,,30,18
,,30,18
,,30,18
,,30.0666,18
,,49.679,18
,,18.4391,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,10,18
,,21.5407,18
,,16.4924,18
,,17.8885,18
,,18.868,18
,,19.6977,18
,,20.5913,18
,,21.5407,18
,,22.3607,18
,,22.8035,18
,,23.4094,18
,,24.1661,18
,,25.0599,18
,,26,18
,,26.6833,18
,,27.8568,18
,,11.6619,18
,,28.2843,18
,,28.6356,18
,,29.1204,18
,,29.5296,18
,,49.5177,18
,,18.9737,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,11.6619,18
,,20.8806,18
,,15.2315,18
,,26,18
,,10.7703,18
,,28.6356,18
,,29.1204,18
,,29.1204,18
,,49.5177,18
,,19.6977,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,11.6619,18
,,20.3961,18
,,14.4222,18
,,10.198,18
,,28.6356,18
,,29.1204,18
,,29.7321,18
,,30,18
,,30,18
,,30,18
,,30.0666,18
,,33.1059,18
,,34,18
,,34.9857,18
,,36.0555,18
,,49.5177,18
,,20.5913,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,10.7703,18
,,20.0998,18
,,12.8062,18
,,13.4164,18
,,11.6619,18
,,30.4631,18
,,31.0483,18
,,31.6228,18
,,32.249,18
,,32.5576,18
,,49.679,18
,,21.6333,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,10.198,18
,,20,18
,,11.3137,18
,,12.1655,18
,,10.7703,18
,,32.5576,18
,,48.4149,18
,,35.3836,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,10,18
,,20,18
,,11.6619,18
,,25.6125,18
,,10.198,18
,,31.241,18
,,36.7696,18
,,48.8262,18
,,35.3836,18
,,12.8062,18
,,11.3137,18
,,11.6619,18
,,20,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,25.4558,18
,,11.6619,18
,,30,18
,,35.7771,18
,,47.7074,18
,,18.868,18
,,17.8885,18
,,16.1245,18
,,14.4222,18
,,12.8062,18
,,11.6619,18
,,22,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,24.0832,18
,,10.7703,18
,,28.8444,18
,,34.9857,18
,,48.3735,18
,,10.7703,18
,,22,18
,,11.3137,18
,,24.0832,18
,,10.198,18
,,27.7849,18
,,34.4093,18
,,49.1935,18
,,10.198,18
,,22.3607,18
,,12.8062,18
,,11.3137,18
,,22.8035,18
,,11.6619,18
,,26.8328,18
,,34.0588,18
,,49.1935,18
,,10,18
,,23.3238,18
,,13.4164,18
,,23.3238,18
,,10.7703,18
,,26,18
,,33.9411,18
,,48.3735,18
,,11.6619,18
,,22.8035,18
,,14.5602,18
,,23.3238,18
,,10.198,18
,,25.2982,18
,,33.9411,18
,,47.7074,18
,,34.0588,18
,,30,18
,,11.6619,18
,,24.0832,18
,,16.1245,18
,,22.8035,18
,,11.6619,18
,,24.7386,18
,,34.0588,18
,,48.8262,18
,,34,18
,,31.6228,18
,,10.7703,18
,,25.4558,18
,,18,18
,,22.6274,18
,,10.7703,18
,,24.1661,18
,,34.4093,18
,,48.4149,18
,,28,18
,,33.2866,18
,,32.249,18
,,10.198,18
,,26.3059,18
,,19.6977,18
,,24.0832,18
,,10.198,18
,,22.0907,18
,,34.9857,18
,,49.679,18
,,26,18
,,32.8024,18
,,34,18
,,10,18
,,26.9072,18
,,20.0998,18
,,25.4558,18
,,11.6619,18
,,22,18
,,35.7771,18
,,50.9902,18
,,24,18
,,32.5576,18
,,34.5254,18
,,11.6619,18
,,27.2029,18
,,22.3607,18
,,26,18
,,10.7703,18
,,22,18
,,36.7696,18
,,50.9117,18
,,22,18
,,32.5576,18
,,33.9411,18
,,36.7696,18
,,11.6619,18
,,28.8444,18
,,24.3311,18
,,27.2029,18
,,10.198,18
,,22,18
,,37.9473,18
,,52.345,18
,,20,18
,,33.9411,18
,,37.3631,18
,,10.7703,18
,,30.5287,18
,,27.7849,18
,,11.6619,18
,,21.5407,18
,,39.2938,18
,,52.345,18
,,18,18
,,34.0588,18
,,35.609,18
,,39.8497,18
,,10.198,18
,,29.5296,18
,,10.7703,18
,,20.5913,18
,,40.7922,18
,,53.8145,18
,,16.1245,18
,,36.0555,18
,,37.7359,18
,,39.4462,18
,,41.2311,18
,,10,18
,,10.198,18
,,20.8806,18
,,42.4264,18
,,54.037,18
,,14.5602,18
,,40.2492,18
,,42,18
,,43.0813,18
,,11.6619,18
,,11.6619,18
,,20.5913,18
,,44.1814,18
,,55.6058,18
,,14.4222,18
,,43.0813,18
,,11.6619,18
,,22,18
,,22,18
,,22,18
,,21.5407,18
,,33.1059,18
,,32.311,18
,,10.7703,18
,,20.5913,18
,,46.0435,18
,,57.2014,18
,,14.1421,18
,,10.7703,18
,,24,18
,,24,18
,,24,18
,,23.4094,18
,,22.8035,18
,,22.3607,18
,,20,18
,,20,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,21.5407,18
,,23.3238,18
,,24.4131,18
,,25.6125,18
,,26.8328,18
,,27.7849,18
,,28.8444,18
,,26.9072,18
,,25.4558,18
,,10.198,18
,,20.8806,18
,,48,18
,,57.6888,18
,,14.1421,18
,,10.198,18
,,28,18
,,27.8568,18
,,26.3059,18
,,26.0768,18
,,26,18
,,25.2982,18
,,24.7386,18
,,24.1661,18
,,20,18
,,20,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22.0907,18
,,22.3607,18
,,25.4558,18
,,24.0832,18
,,11.6619,18
,,20.3961,18
,,50,18
,,59.3633,18
,,14.1421,18
,,10,18
,,14.4222,18
,,30,18
,,29.7321,18
,,29.1204,18
,,28.6356,18
,,26.6833,18
,,26,18
,,24,18
,,23.3238,18
,,32.249,18
,,32,18
,,32,18
,,32,18
,,32,18
,,32.0624,18
,,12,18
,,20.0998,18
,,52.0384,18
,,60.0333,18
,,14.4222,18
,,11.6619,18
,,15.2315,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,21.5407,18
,,30.2655,18
,,30.5941,18
,,31.0483,18
,,30.4631,18
,,12,18
,,22,18
,,54.1479,18
,,61.7738,18
,,15.2315,18
,,11.6619,18
,,14.4222,18
,,20,18
,,20,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,21.5407,18
,,30,18
,,30,18
,,30,18
,,12.1655,18
,,22,18
,,56.3205,18
,,62.6099,18
,,16.4924,18
,,10.7703,18
,,15.2315,18
,,20,18
,,20,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,21.5407,18
,,28,18
,,28,18
,,28,18
,,28,18
,,27.8568,18
,,12.8062,18
,,22.3607,18
,,58.5491,18
,,64.405,18
,,17.8885,18
,,49.679,18
,,10.198,18
,,16.1245,18
,,26.9072,18
,,20,18
,,20,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22.0907,18
,,22.3607,18
,,22.8035,18
,,23.4094,18
,,24.1661,18
,,25.0599,18
,,26,18
,,26,18
,,26,18
,,26,18
,,26,18
,,14.1421,18
,,23.3238,18
,,60.8276,18
,,66.2118,18
,,18,18
,,50.9902,18
,,10,18
,,17.088,18
,,26.0768,18
,,24.3311,18
,,24.7386,18
,,25.2982,18
,,15.6205,18
,,24.1661,18
,,63.1506,18
,,67.2309,18
,,20,18
,,50.9117,18
,,11.6619,18
,,17.8885,18
,,24.4131,18
,,24,18
,,24,18
,,24,18
,,24,18
,,16.9706,18
,,24.7386,18
,,65.5134,18
,,22.0907,18
,,52.345,18
,,10.7703,18
,,18.868,18
,,23.3238,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,21.5407,18
,,24.1661,18
,,22.3607,18
,,53.7401,18
,,10.198,18
,,17.8885,18
,,22.3607,18
,,24.0832,18
,,20,18
,,20,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,26,18
,,24.7386,18
,,55.1725,18
,,10,18
,,18.868,18
,,22.8035,18
,,22.6274,18
,,22.3607,18
,,23.3238,18
,,26.8328,18
,,60,18
,,58.8218,18
,,57.6888,18
,,56.6039,18
,,55.5698,18
,,54.5894,18
,,53.6656,18
,,52.1536,18
,,50.4777,18
,,48.8262,18
,,47.2017,18
,,45.607,18
,,26.6833,18
,,55.3173,18
,,11.6619,18
,,19.6977,18
,,22.3607,18
,,21.2603,18
,,22.3607,18
,,22.8035,18
,,23.4094,18
,,24.0832,18
,,24,18
,,27.7849,18
,,45.3431,18
,,43.8634,18
,,42.4264,18
,,27.8568,18
,,55.6058,18
,,11.6619,18
,,20.5913,18
,,22.0907,18
,,20.5913,18
,,24.1661,18
,,25.0599,18
,,26,18
,,26,18
,,26,18
,,22,18
,,22,18
,,22,18
,,21.5407,18
,,28.8444,18
,,42.4264,18
,,41.0366,18
,,57.2014,18
,,10.7703,18
,,19.6977,18
,,22,18
,,18.868,18
,,26,18
,,26.8328,18
,,27.7849,18
,,28,18
,,28,18
,,23.3238,18
,,22.3607,18
,,20,18
,,20,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,22,18
,,22,18
,,30,18
,,41.2311,18
,,40,18
,,57.6888,18
,,10.198,18
,,20.5913,18
,,22,18
,,17.8885,18
,,28.6356,18
,,29.1204,18
,,28.6356,18
,,24.0832,18
,,22.8035,18
,,23.4094,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,21.5407,18
,,31.241,18
,,62.6099,18
,,64.405,18
,,40,18
,,39.4462,18
,,38.4708,18
,,59.3633,18
,,10,18
,,20.5913,18
,,22,18
,,18.4391,18
,,28.6356,18
,,29.5296,18
,,30,18
,,30,18
,,26.9072,18
,,25.4558,18
,,24.0832,18
,,20,18
,,20,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,22,18
,,32.5576,18
,,60.0333,18
,,61.7738,18
,,38,18
,,38,18
,,61.0574,18
,,11.6619,18
,,20.5913,18
,,22,18
,,18.1108,18
,,30.4631,18
,,31.0483,18
,,31.6228,18
,,32,18
,,32,18
,,28.8444,18
,,27.2029,18
,,22.3607,18
,,23.3238,18
,,33.9411,18
,,57.6888,18
,,59.3633,18
,,36,18
,,36,18
,,36,18
,,36,18
,,36,18
,,36,18
,,36,18
,,11.6619,18
,,20.5913,18
,,22,18
,,18,18
,,32.249,18
,,33.1059,18
,,34,18
,,34,18
,,22.8035,18
,,35.3836,18
,,54.037,18
,,55.6058,18
,,57.2014,18
,,61.6117,18
,,34,18
,,34,18
,,34.0588,18
,,34.2345,18
,,34.5254,18
,,34.9285,18
,,35.4401,18
,,36,18
,,36,18
,,36,18
,,36,18
,,36,18
,,36,18
,,36,18
,,36,18
,,10.7703,18
,,20.5913,18
,,21.5407,18
,,18,18
,,22.6274,18
,,24.0832,18
,,36.7696,18
,,52.345,18
,,53.8145,18
,,58.8218,18
,,31.1127,18
,,10.198,18
,,20.8806,18
,,20.8806,18
,,18,18
,,24.0832,18
,,25.6125,18
,,27.2029,18
,,38.2099,18
,,50.9117,18
,,52.345,18
,,57.6888,18
,,31.241,18
,,10,18
,,20.5913,18
,,20.3961,18
,,18,18
,,27.7849,18
,,29.5296,18
,,39.598,18
,,48.4149,18
,,49.679,18
,,50.9902,18
,,56.6039,18
,,31.6228,18
,,30.5287,18
,,11.6619,18
,,21.5407,18
,,20.0998,18
,,18,18
,,15.6205,18
,,30.4631,18
,,32,18
,,47.7074,18
,,48.8262,18
,,56.356,18
,,30,18
,,30,18
,,12,18
,,22,18
,,20,18
,,18,18
,,14.4222,18
,,33.5261,18
,,48.3735,18
,,54.5894,20
,,28,20
,,28,20
,,28,20
,,28,20
,,28,20
,,28,20
,,28,20
,,28,20
,,28,20
,,28,20
,,28,20
,,28.0713,20
,,28.2843,20
,,30.4631,20
,,31.305,20
,,32.249,20
,,33.2866,20
,,34.4093,20
,,35.609,20
,,36.7151,20
,,37.7359,20
,,38.833,20
,,40,20
,,41.2311,20
,,42.5206,20
,,43.8634,20
,,45.2548,20
,,46.6905,20
,,48.0833,20
,,49.5177,20
,,50.9902,20
,,12.8062,20
,,22,20
,,20,20
,,18,20
,,28.0713,20
,,13.4164,20
,,34.9285,20
,,49.1935,20
,,53.6656,20
,,28.2843,20
,,28.6356,20
,,29.1204,20
,,64.2806,20
,,64.1249,20
,,64.0312,20
,,64,20
,,64,20
,,14.1421,20
,,22,20
,,20,20
,,18,20
,,26,20
,,12.6491,20
,,36.4966,20
,,49.1935,20
,,52.1536,20
,,62,20
,,62,20
,,62.0322,20
,,62.1289,20
,,14.4222,20
,,22,20
,,22,20
,,18,20
,,24,20
,,11.6619,20
,,38.2099,20
,,48.3735,20
,,49.3964,20
,,60.2993,20
,,60.531,20
,,60.8276,20
,,61.1882,20
,,16.1245,20
,,24.0832,20
,,21.5407,20
,,18,20
,,24.0832,20
,,12,20
,,47.7074,20
,,48.8262,20
,,52.8394,20
,,59.0593,20
,,59.6657,20
,,60.1664,20
,,60.7289,20
,,59.9333,20
,,17.2047,20
,,24.3311,20
,,20.8806,20
,,18,20
,,22.3607,20
,,12.1655,20
,,45.6508,20
,,44.7214,20
,,48.4149,20
,,47.2017,20
,,47.2017,20
,,50.1199,20
,,56.356,20
,,60.1664,20
,,60.1664,20
,,18.4391,20
,,24.7386,20
,,20.3961,20
,,18,20
,,21.5407,20
,,11.6619,20
,,48.7032,20
,,44.0454,20
,,44,20
,,49.5177,20
,,48.1664,20
,,45.607,20
,,49.1935,20
,,54.5894,20
,,59.9333,20
,,60.7289,20
,,59.9333,20
,,21.2603,20
,,25.0599,20
,,20.0998,20
,,18,20
,,20.5913,20
,,11.6619,20
,,42,20
,,42,20
,,42,20
,,42.0476,20
,,42.19,20
,,42.4264,20
,,42.7551,20
,,43.1741,20
,,43.6807,20
,,44,20
,,44,20
,,49.5177,20
,,45.3431,20
,,47.5395,20
,,52.8394,20
,,60.1664,20
,,59.9333,20
,,22.6274,20
,,26.0768,20
,,20,20
,,17.8885,20
,,19.6977,20
,,18.868,20
,,12.1655,20
,,43.8634,20
,,44.7214,20
,,45.6508,20
,,49.5177,20
,,43.8634,20
,,45.1221,20
,,51.1077,20
,,59.9333,20
,,24.0832,20
,,27.2029,20
,,20,20
,,17.088,20
,,18.4391,20
,,12.8062,20
,,44.9444,20
,,46.0435,20
,,51.225,20
,,49.679,20
,,42.4264,20
,,43.1741,20
,,49.3964,20
,,59.0593,20
,,25.4558,20
,,28.4253,20
,,20,20
,,16.4924,20
,,18.4391,20
,,16.9706,20
,,14,20
,,45.607,20
,,46.8615,20
,,42.4264,20
,,40.7922,20
,,47.7074,20
,,58.1378,20
,,59.0593,20
,,26.9072,20
,,29.7321,20
,,22,20
,,16.1245,20
,,17.2047,20
,,14.4222,20
,,43.0813,20
,,46.6905,20
,,48.0833,20
,,41.0366,20
,,38.4708,20
,,46.0435,20
,,58.3095,20
,,28.4253,20
,,29.7321,20
,,22,20
,,16,20
,,17.088,20
,,16.1245,20
,,42.0476,20
,,41.2311,20
,,36.2215,20
,,44.4072,20
,,57.6888,20
,,30,20
,,31.1127,20
,,21.5407,20
,,16,20
,,16.1245,20
,,17.088,20
,,40.2492,20
,,40,20
,,34.0588,20
,,42.8019,20
,,57.2014,20
,,58.4123,20
,,32.8024,20
,,31.1127,20
,,20.8806,20
,,16,20
,,16.1245,20
,,17.088,20
,,17.8885,20
,,39.4462,20
,,40,20
,,32,20
,,41.2311,20
,,58.1378,20
,,34.4093,20
,,32.5576,20
,,20.3961,20
,,17.8885,20
,,17.2047,20
,,38.833,20
,,39.4462,20
,,30,20
,,39.6989,20
,,58,20
,,36.0555,20
,,32.5576,20
,,20.0998,20
,,18,20
,,38.4187,20
,,49.3964,20
,,38.4708,20
,,28.0713,20
,,38.2099,20
,,38.833,20
,,32.8024,20
,,20,20
,,18,20
,,38.2099,20
,,48.3735,20
,,38,20
,,26,20
,,36.7696,20
,,40.4969,20
,,33.2866,20
,,20,20
,,18,20
,,38.2099,20
,,47.4131,20
,,38,20
,,24,20
,,35.3836,20
,,62,20
,,42.19,20
,,34,20
,,20,20
,,18,20
,,38.2099,20
,,46.5188,20
,,36,20
,,22.0907,20
,,33.9411,20
,,60,20
,,60,20
,,60,20
,,60.0333,20
,,44.9444,20
,,34.9285,20
,,22,20
,,18,20
,,21.6333,20
,,45.6508,20
,,36,20
,,20.3961,20
,,32.5576,20
,,58.1378,20
,,58.3095,20
,,58.5491,20
,,58.8558,20
,,59.0593,20
,,46.6476,20
,,36.0555,20
,,21.5407,20
,,18,20
,,23.3238,20
,,45.607,20
,,36,20
,,20.5913,20
,,31.1127,20
,,57.7235,20
,,58.2409,20
,,58.1378,20
,,48.3735,20
,,37.3631,20
,,20.8806,20
,,18,20
,,24.1661,20
,,44.7214,20
,,36,20
,,18.868,20
,,29.7321,20
,,53.2541,20
,,57.5847,20
,,58.1378,20
,,57.2713,20
,,51.1077,20
,,38.833,20
,,20.3961,20
,,18,20
,,26,20
,,43.8634,20
,,36,20
,,18.4391,20
,,28.2843,20
,,52.1536,20
,,57.5847,20
,,57.5847,20
,,40.4475,20
,,20.0998,20
,,18,20
,,26,20
,,36.7151,20
,,43.0813,20
,,36,20
,,16.9706,20
,,26.9072,20
,,49.3964,20
,,57.2713,20
,,58.1378,20
,,57.7235,20
,,42.19,20
,,20,20
,,17.8885,20
,,28.0713,20
,,34,20
,,34,20
,,34,20
,,34.0588,20
,,34.2345,20
,,34.5254,20
,,42.3792,20
,,36,20
,,16.9706,20
,,25.4558,20
,,48.3735,20
,,57.5847,20
,,58.3095,20
,,58.5491,20
,,44.0454,20
,,20,20
,,17.088,20
,,29.5296,20
,,32.249,20
,,32.249,20
,,32.0624,20
,,32,20
,,32,20
,,41.7612,20
,,34,20
,,17.2047,20
,,24.0832,20
,,47.4131,20
,,46,20
,,20,20
,,16.4924,20
,,30.4631,20
,,31.6228,20
,,31.0483,20
,,41.1825,20
,,34,20
,,16.1245,20
,,22.8035,20
,,44.7214,20
,,48,20
,,22,20
,,16.1245,20
,,31.6228,20
,,31.0483,20
,,30.4631,20
,,33.5261,20
,,40.2492,20
,,34.0588,20
,,17.088,20
,,21.6333,20
,,43.8634,20
,,50.04,20
,,21.5407,20
,,16,20
,,31.6228,20
,,31.0483,20
,,30.4631,20
,,31.0483,20
,,39.3954,20
,,34.2345,20
,,16.4924,20
,,20.5913,20
,,42.7551,20
,,52.1536,20
,,20.8806,20
,,16,20
,,32,20
,,32,20
,,32.0624,20
,,31.6228,20
,,31.0483,20
,,30.4631,20
,,30.4631,20
,,38.4708,20
,,34.5254,20
,,16.1245,20
,,19.6977,20
,,40.7922,20
,,60.8276,20
,,60.531,20
,,60.2993,20
,,60.1332,20
,,60.0333,20
,,54.3323,20
,,20.3961,20
,,16,20
,,33.5261,20
,,32.9848,20
,,32.311,20
,,28.2843,20
,,37.5766,20
,,34.9285,20
,,16,20
,,18.9737,20
,,39.2938,20
,,61.3514,20
,,62,20
,,62,20
,,56.5685,20
,,20.0998,20
,,17.8885,20
,,27.7849,20
,,36.7696,20
,,35.4401,20
,,17.088,20
,,18.4391,20
,,37.3631,20
,,61.7414,20
,,62.6099,20
,,62.8013,20
,,62.514,20
,,62.2896,20
,,58.8558,20
,,20,20
,,18,20
,,31.6228,20
,,26,20
,,34.9285,20
,,36,20
,,16.4924,20
,,18.1108,20
,,36.0555,20
,,63.561,20
,,64.0312,20
,,64,20
,,61.1882,20
,,20,20
,,18,20
,,31.241,20
,,24,20
,,35.4401,20
,,36,20
,,16.1245,20
,,18,20
,,34.5254,20
,,64.405,20
,,65.2993,20
,,63.561,20
,,20,20
,,18,20
,,31.1127,20
,,24.0832,20
,,34.9285,20
,,36,20
,,17.088,20
,,17.8885,20
,,32.249,20
,,48.4149,20
,,64.4981,20
,,65.5134,20
,,22,20
,,18,20
,,29.7321,20
,,31.1127,20
,,22.3607,20
,,34.5254,20
,,36,20
,,16.4924,20
,,16.1245,20
,,31.6228,20
,,46.8615,20
,,22,20
,,18,20
,,30,20
,,20.8806,20
,,34.2345,20
,,36,20
,,16.1245,20
,,16.4924,20
,,30,20
,,45.3431,20
,,21.5407,20
,,18,20
,,29.5296,20
,,30.4631,20
,,19.6977,20
,,34.0588,20
,,36,20
,,16,20
,,17.088,20
,,28,20
,,42.5206,20
,,20.8806,20
,,18,20
,,29.7321,20
,,18.868,20
,,34,20
,,36,20
,,17.088,20
,,16.1245,20
,,26.0768,20
,,41.0366,20
,,20.3961,20
,,18,20
,,29.7321,20
,,29.1204,20
,,28.6356,20
,,18.4391,20
,,34,20
,,36,20
,,16.4924,20
,,17.088,20
,,25.2982,20
,,39.598,20
,,20.0998,20
,,17.8885,20
,,29.5296,20
,,29.1204,20
,,28.6356,20
,,17.8885,20
,,16.9706,20
,,34,20
,,16.1245,20
,,16.1245,20
,,24.1661,20
,,36.7696,20
,,64.0312,20
,,64.1249,20
,,62.6099,20
,,20,20
,,17.088,20
,,28.6356,20
,,17.088,20
,,34,20
,,17.088,20
,,17.088,20
,,21.5407,20
,,22.8035,20
,,35.3836,20
,,61.7738,20
,,60.0333,20
,,20,20
,,16.4924,20
,,28.8444,20
