 ,Pore Area,Major Pore Axis,Minor Pore Axis,File Name
1046,7545,145.6298,65.9658,binary_4_Pore Data2.csv
1047,662,47.9696,17.5712,binary_4_Pore Data2.csv
1048,777,35.7996,27.6346,binary_4_Pore Data2.csv
1049,853,45.3050,23.9725,binary_4_Pore Data2.csv
1050,1130,68.9557,20.8650,binary_4_Pore Data2.csv
1051,2197,66.6830,41.9493,binary_4_Pore Data2.csv
1052,2676,60.7074,56.1248,binary_4_Pore Data2.csv
1053,23,6.8002,4.3064,binary_4_Pore Data2.csv
1054,1516,64.4221,29.9623,binary_4_Pore Data2.csv
1055,34,11.7716,3.6775,binary_4_Pore Data2.csv
1056,1972,83.8346,29.9498,binary_4_Pore Data2.csv
1057,1320,76.8623,21.8661,binary_4_Pore Data2.csv
1058,542,29.2252,23.6130,binary_4_Pore Data2.csv
1059,2757,74.5654,47.0771,binary_4_Pore Data2.csv
1060,736,43.5380,21.5238,binary_4_Pore Data2.csv
1061,136,20.3276,8.5185,binary_4_Pore Data2.csv
1062,517,32.5538,20.2208,binary_4_Pore Data2.csv
1063,232,22.7908,12.9610,binary_4_Pore Data2.csv
1064,186,25.3275,9.3504,binary_4_Pore Data2.csv
1065,496,33.6968,18.7414,binary_4_Pore Data2.csv
1066,48,11.9163,5.1287,binary_4_Pore Data2.csv
1067,2906,83.8845,44.1087,binary_4_Pore Data2.csv
1068,54,10.8203,6.3542,binary_4_Pore Data2.csv
1069,190,20.5342,11.7811,binary_4_Pore Data2.csv
1070,1130,68.9557,20.8650,binary_4_Pore Data2.csv
1071,237,48.2159,6.2585,binary_4_Pore Data2.csv
1072,6060,133.3820,57.8476,binary_4_Pore Data2.csv
1073,11980,180.1669,84.6627,binary_4_Pore Data2.csv
1074,1967,69.9611,35.7979,binary_4_Pore Data2.csv
1075,2946,73.9898,50.6957,binary_4_Pore Data2.csv
1076,291,32.3014,11.4705,binary_4_Pore Data2.csv
1077,3262,81.1771,51.1635,binary_4_Pore Data2.csv
1078,442,30.5014,18.4507,binary_4_Pore Data2.csv
1079,18,6.1201,3.7448,binary_4_Pore Data2.csv
1080,4713,234.2329,25.6188,binary_4_Pore Data2.csv
1081,6786,162.9882,53.0112,binary_4_Pore Data2.csv
1082,7545,145.6298,65.9658,binary_4_Pore Data2.csv
1083,3559,80.5709,56.2419,binary_4_Pore Data2.csv
1084,6406,174.6307,46.7064,binary_4_Pore Data2.csv
1085,97,14.2430,8.6712,binary_4_Pore Data2.csv
1086,47,11.6254,5.1475,binary_4_Pore Data2.csv
1087,2761,72.6688,48.3758,binary_4_Pore Data2.csv
1088,101,18.4269,6.9788,binary_4_Pore Data2.csv
1089,301,29.2538,13.1007,binary_4_Pore Data2.csv
1090,907,38.5062,29.9907,binary_4_Pore Data2.csv
1091,1967,69.9611,35.7979,binary_4_Pore Data2.csv
1092,3310,66.0273,63.8285,binary_4_Pore Data2.csv
1093,467,43.5380,13.6571,binary_4_Pore Data2.csv
1094,2470,65.9049,47.7188,binary_4_Pore Data2.csv
1095,7461,138.4879,68.5954,binary_4_Pore Data2.csv
1096,4081,107.2827,48.4336,binary_4_Pore Data2.csv
1097,25,7.7967,4.0826,binary_4_Pore Data2.csv
1098,6884,140.7143,62.2892,binary_4_Pore Data2.csv
1099,2676,60.7074,56.1248,binary_4_Pore Data2.csv
1100,101,18.4269,6.9788,binary_4_Pore Data2.csv
1101,3514,94.6884,47.2515,binary_4_Pore Data2.csv
1102,2607,72.4405,45.8215,binary_4_Pore Data2.csv
1103,97,14.2430,8.6712,binary_4_Pore Data2.csv
1104,301,29.2538,13.1007,binary_4_Pore Data2.csv
1105,25,7.7967,4.0826,binary_4_Pore Data2.csv
1106,2946,73.9898,50.6957,binary_4_Pore Data2.csv
1107,828,43.1105,24.4544,binary_4_Pore Data2.csv
1108,2757,74.5654,47.0771,binary_4_Pore Data2.csv
1109,907,38.5062,29.9907,binary_4_Pore Data2.csv
1110,47,11.6254,5.1475,binary_4_Pore Data2.csv
1111,2470,65.9049,47.7188,binary_4_Pore Data2.csv
1112,3559,80.5709,56.2419,binary_4_Pore Data2.csv
1113,81,18.1621,5.6784,binary_4_Pore Data2.csv
1114,144,19.8348,9.2437,binary_4_Pore Data2.csv
1115,1337,64.2125,26.5107,binary_4_Pore Data2.csv
1116,2785,68.4237,51.8238,binary_4_Pore Data2.csv
1117,81,18.1621,5.6784,binary_4_Pore Data2.csv
1118,1186,60.6453,24.8999,binary_4_Pore Data2.csv
1119,291,32.3014,11.4705,binary_4_Pore Data2.csv
1120,531,47.8132,14.1402,binary_4_Pore Data2.csv
1121,683,42.5081,20.4578,binary_4_Pore Data2.csv
1122,1164,55.7089,26.6035,binary_4_Pore Data2.csv
1123,736,43.5380,21.5238,binary_4_Pore Data2.csv
1124,71,15.3404,5.8929,binary_4_Pore Data2.csv
1125,4081,107.2827,48.4336,binary_4_Pore Data2.csv
1126,2196,85.3029,32.7777,binary_4_Pore Data2.csv
1127,1293,57.3548,28.7038,binary_4_Pore Data2.csv
1128,2761,72.6688,48.3758,binary_4_Pore Data2.csv
1129,3262,81.1771,51.1635,binary_4_Pore Data2.csv
1130,34,11.7716,3.6775,binary_4_Pore Data2.csv
1131,262,45.2639,7.3699,binary_4_Pore Data2.csv
1132,517,32.5538,20.2208,binary_4_Pore Data2.csv
1133,662,47.9696,17.5712,binary_4_Pore Data2.csv
1134,71,15.3404,5.8929,binary_4_Pore Data2.csv
1135,54,10.8203,6.3542,binary_4_Pore Data2.csv
1136,285,41.4815,8.7478,binary_4_Pore Data2.csv
1137,2051,133.4953,19.5618,binary_5_Pore Data2.csv
1138,13,11.6929,1.4156,binary_5_Pore Data2.csv
1139,75,15.2466,6.2632,binary_5_Pore Data2.csv
1140,267,35.5513,9.5624,binary_5_Pore Data2.csv
1141,4537,94.9022,60.8699,binary_5_Pore Data2.csv
1142,25,7.9929,3.9824,binary_5_Pore Data2.csv
1143,668,45.4327,18.7205,binary_5_Pore Data2.csv
1144,182,21.8539,10.6036,binary_5_Pore Data2.csv
1145,461,30.6915,19.1247,binary_5_Pore Data2.csv
1146,1446,48.1274,38.2548,binary_5_Pore Data2.csv
1147,389,42.7051,11.5979,binary_5_Pore Data2.csv
1148,1616,57.5300,35.7649,binary_5_Pore Data2.csv
1149,288,47.4264,7.7318,binary_5_Pore Data2.csv
1150,59,14.1403,5.3126,binary_5_Pore Data2.csv
1151,236,29.5378,10.1729,binary_5_Pore Data2.csv
1152,3002,81.8565,46.6947,binary_5_Pore Data2.csv
1153,3168,151.7391,26.5826,binary_5_Pore Data2.csv
1154,7834,241.6892,41.2702,binary_5_Pore Data2.csv
1155,1439,73.4544,24.9432,binary_5_Pore Data2.csv
1156,4053,93.5477,55.1637,binary_5_Pore Data2.csv
1157,582,57.3197,12.9279,binary_5_Pore Data2.csv
1158,608,44.2343,17.5006,binary_5_Pore Data2.csv
1159,4371,200.0697,27.8170,binary_5_Pore Data2.csv
1160,880,75.4512,14.8500,binary_5_Pore Data2.csv
1161,2560,90.9290,35.8466,binary_5_Pore Data2.csv
1162,2219,71.9275,39.2801,binary_5_Pore Data2.csv
1163,56,19.6904,3.6211,binary_5_Pore Data2.csv
1164,3029,90.8072,42.4707,binary_5_Pore Data2.csv
1165,111,14.8927,9.4899,binary_5_Pore Data2.csv
1166,39,12.0302,4.1276,binary_5_Pore Data2.csv
1167,3897,139.1043,35.6698,binary_5_Pore Data2.csv
1168,4378,84.6621,65.8411,binary_5_Pore Data2.csv
1169,905,40.8266,28.2238,binary_5_Pore Data2.csv
1170,518,51.7244,12.7510,binary_5_Pore Data2.csv
1171,783,42.5262,23.4431,binary_5_Pore Data2.csv
1172,1573,58.5507,34.2063,binary_5_Pore Data2.csv
1173,2922,106.6590,34.8813,binary_5_Pore Data2.csv
1174,941,36.6926,32.6529,binary_5_Pore Data2.csv
1175,1632,54.2722,38.2872,binary_5_Pore Data2.csv
1176,1613,81.3118,25.2575,binary_5_Pore Data2.csv
1177,9077,142.5724,81.0619,binary_5_Pore Data2.csv
1178,853,37.9841,28.5929,binary_5_Pore Data2.csv
1179,14512,154.0517,119.9419,binary_5_Pore Data2.csv
1180,123,15.2255,10.2859,binary_5_Pore Data2.csv
1181,2284,114.7225,25.3488,binary_5_Pore Data2.csv
1182,770,55.7671,17.5802,binary_5_Pore Data2.csv
1183,748,34.6789,27.4629,binary_5_Pore Data2.csv
1184,242,18.4345,16.7145,binary_5_Pore Data2.csv
1185,2909,110.0869,33.6448,binary_5_Pore Data2.csv
1186,279,29.8429,11.9035,binary_5_Pore Data2.csv
1187,226,25.8552,11.1294,binary_5_Pore Data2.csv
1188,1074,62.5372,21.8663,binary_5_Pore Data2.csv
1189,202,43.8487,5.8655,binary_5_Pore Data2.csv
1190,191,24.7559,9.8235,binary_5_Pore Data2.csv
1191,79,14.9894,6.7105,binary_5_Pore Data2.csv
1192,993,73.3748,17.2311,binary_5_Pore Data2.csv
1193,4327,105.4072,52.2669,binary_5_Pore Data2.csv
1194,1499,81.6583,23.3728,binary_5_Pore Data2.csv
1195,398,27.1333,18.6763,binary_5_Pore Data2.csv
1196,3533,116.8545,38.4954,binary_5_Pore Data2.csv
1197,1585,71.2333,28.3306,binary_5_Pore Data2.csv
1198,15315,166.0718,117.4171,binary_5_Pore Data2.csv
1199,45,14.5004,3.9513,binary_5_Pore Data2.csv
1200,2494,73.7784,43.0405,binary_5_Pore Data2.csv
1201,12,7.1078,2.1496,binary_5_Pore Data2.csv
1202,2284,58.8095,49.4491,binary_5_Pore Data2.csv
1203,4658,106.8609,55.4997,binary_5_Pore Data2.csv
1204,1149,56.5823,25.8553,binary_5_Pore Data2.csv
1205,42,14.7585,3.6234,binary_5_Pore Data2.csv
1206,4201,104.2115,51.3271,binary_5_Pore Data2.csv
1207,792,67.9773,14.8344,binary_5_Pore Data2.csv
1208,89,21.8996,5.1744,binary_5_Pore Data2.csv
1209,388,38.9411,12.6863,binary_5_Pore Data2.csv
1210,4351,96.3573,57.4930,binary_5_Pore Data2.csv
1211,1835,102.2038,22.8601,binary_5_Pore Data2.csv
1212,209,23.1689,11.4855,binary_5_Pore Data2.csv
1213,42,10.0265,5.3335,binary_5_Pore Data2.csv
1214,34,11.1214,3.8925,binary_5_Pore Data2.csv
1215,387,41.4474,11.8884,binary_5_Pore Data2.csv
1216,788,55.8608,17.9610,binary_5_Pore Data2.csv
1217,409,37.0296,14.0632,binary_5_Pore Data2.csv
1218,272,24.1493,14.3408,binary_5_Pore Data2.csv
1219,475,32.8846,18.3912,binary_5_Pore Data2.csv
1220,63,18.6884,4.2922,binary_5_Pore Data2.csv
1221,746,54.8582,17.3144,binary_5_Pore Data2.csv
1222,217,39.6178,6.9740,binary_5_Pore Data2.csv
1223,6566,129.1261,64.7436,binary_5_Pore Data2.csv
1224,3188,112.3959,36.1142,binary_5_Pore Data2.csv
1225,665,113.3573,7.4693,binary_5_Pore Data2.csv
1226,1607,61.9348,33.0363,binary_5_Pore Data2.csv
1227,6246,134.9419,58.9339,binary_5_Pore Data2.csv
1228,45,11.2405,5.0972,binary_5_Pore Data2.csv
1229,13667,206.9784,84.0733,binary_5_Pore Data2.csv
1230,183,25.8347,9.0190,binary_5_Pore Data2.csv
1231,3755,84.4904,56.5865,binary_5_Pore Data2.csv
1232,580,33.8019,21.8473,binary_5_Pore Data2.csv
1233,30,18.8543,2.0259,binary_5_Pore Data2.csv
1234,3629,150.9044,30.6193,binary_5_Pore Data2.csv
1235,61,19.0824,4.0701,binary_5_Pore Data2.csv
1236,913,45.7634,25.4017,binary_5_Pore Data2.csv
1237,27,7.4321,4.6256,binary_5_Pore Data2.csv
1238,262,44.9859,7.4154,binary_5_Pore Data2.csv
1239,156,27.2286,7.2947,binary_5_Pore Data2.csv
1240,4023,109.5244,46.7681,binary_5_Pore Data2.csv
1241,708,44.1431,20.4212,binary_5_Pore Data2.csv
1242,9423,168.3557,71.2642,binary_5_Pore Data2.csv
1243,378,33.7372,14.2657,binary_5_Pore Data2.csv
1244,487,54.0984,11.4619,binary_5_Pore Data2.csv
1245,29195,298.5040,124.5284,binary_5_Pore Data2.csv
1246,1251,73.1884,21.7633,binary_5_Pore Data2.csv
1247,158,23.2282,8.6607,binary_5_Pore Data2.csv
1248,1175,123.3941,12.1242,binary_5_Pore Data2.csv
1249,2890,69.5474,52.9087,binary_5_Pore Data2.csv
1250,117,15.0231,9.9160,binary_5_Pore Data2.csv
1251,890,43.8426,25.8467,binary_5_Pore Data2.csv
1252,1890,61.1876,39.3286,binary_5_Pore Data2.csv
1253,1798,119.6422,19.1344,binary_5_Pore Data2.csv
1254,25,6.3827,4.9871,binary_5_Pore Data2.csv
1255,586,29.6777,25.1407,binary_5_Pore Data2.csv
1256,264,35.6783,9.4213,binary_5_Pore Data2.csv
1257,123,46.0038,3.4043,binary_5_Pore Data2.csv
1258,1636,75.2607,27.6774,binary_5_Pore Data2.csv
1259,3845,90.1540,54.3027,binary_5_Pore Data2.csv
1260,10,5.3741,2.3692,binary_5_Pore Data2.csv
1261,574,31.5447,23.1684,binary_5_Pore Data2.csv
1262,4082,156.2507,33.2630,binary_5_Pore Data2.csv
1263,185,19.8311,11.8778,binary_5_Pore Data2.csv
1264,819,59.7410,17.4551,binary_5_Pore Data2.csv
1265,1077,54.4020,25.2064,binary_5_Pore Data2.csv
1266,67,20.5251,4.1562,binary_5_Pore Data2.csv
1267,83,16.3508,6.4632,binary_5_Pore Data2.csv
1268,225,23.5992,12.1393,binary_5_Pore Data2.csv
1269,117,31.1189,4.7871,binary_5_Pore Data2.csv
1270,41,12.3815,4.2162,binary_5_Pore Data2.csv
1271,28,8.7394,4.0793,binary_5_Pore Data2.csv
1272,509,44.2063,14.6603,binary_5_Pore Data2.csv
1273,1218,145.2977,10.6733,binary_5_Pore Data2.csv
1274,58,11.8690,6.2219,binary_5_Pore Data2.csv
1275,72,13.6011,6.7401,binary_5_Pore Data2.csv
1276,101,23.8638,5.3888,binary_5_Pore Data2.csv
1277,19,6.3265,3.8238,binary_5_Pore Data2.csv
1278,410,34.6228,15.0776,binary_5_Pore Data2.csv
1279,152,18.4452,10.4923,binary_5_Pore Data2.csv
1280,200,21.4779,11.8563,binary_5_Pore Data2.csv
1281,127,19.3792,8.3441,binary_6_Pore Data2.csv
1282,2315,56.9305,51.7746,binary_6_Pore Data2.csv
1283,17,10.2908,2.1033,binary_6_Pore Data2.csv
1284,284,42.1684,8.5751,binary_6_Pore Data2.csv
1285,863,37.6842,29.1583,binary_6_Pore Data2.csv
1286,2863,85.4288,42.6705,binary_6_Pore Data2.csv
1287,4621,99.4711,59.1492,binary_6_Pore Data2.csv
1288,152,40.5514,4.7725,binary_6_Pore Data2.csv
1289,1781,81.0399,27.9818,binary_6_Pore Data2.csv
1290,77,17.8180,5.5023,binary_6_Pore Data2.csv
1291,108,12.4246,11.0675,binary_6_Pore Data2.csv
1292,12,4.5135,3.3851,binary_6_Pore Data2.csv
1293,275,23.4575,14.9266,binary_6_Pore Data2.csv
1294,4457,113.8954,49.8249,binary_6_Pore Data2.csv
1295,383,28.7529,16.9601,binary_6_Pore Data2.csv
1296,61,15.4799,5.0173,binary_6_Pore Data2.csv
1297,8224,155.5189,67.3302,binary_6_Pore Data2.csv
1298,7784,155.7095,63.6499,binary_6_Pore Data2.csv
1299,1467,69.3807,26.9216,binary_6_Pore Data2.csv
1300,863,37.6842,29.1583,binary_6_Pore Data2.csv
1301,1335,51.5573,32.9687,binary_6_Pore Data2.csv
1302,17178,189.1723,115.6179,binary_6_Pore Data2.csv
1303,5471,87.6787,79.4480,binary_6_Pore Data2.csv
1304,3916,78.0567,63.8767,binary_6_Pore Data2.csv
1305,40,11.0236,4.6200,binary_6_Pore Data2.csv
1306,5714,146.5353,49.6487,binary_6_Pore Data2.csv
1307,6818,131.7174,65.9058,binary_6_Pore Data2.csv
1308,259,101.5274,3.2481,binary_6_Pore Data2.csv
1309,77,17.8180,5.5023,binary_6_Pore Data2.csv
1310,8224,155.5189,67.3302,binary_6_Pore Data2.csv
1311,1465,65.9000,28.3050,binary_6_Pore Data2.csv
1312,3253,69.3719,59.7049,binary_6_Pore Data2.csv
1313,152,40.5514,4.7725,binary_6_Pore Data2.csv
1314,1081,47.2148,29.1513,binary_6_Pore Data2.csv
1315,979,62.3658,19.9870,binary_6_Pore Data2.csv
1316,473,34.7390,17.3362,binary_6_Pore Data2.csv
1317,127,19.3792,8.3441,binary_6_Pore Data2.csv
1318,17178,189.1723,115.6179,binary_6_Pore Data2.csv
1319,2523,89.7097,35.8087,binary_6_Pore Data2.csv
1320,124,24.4330,6.4618,binary_6_Pore Data2.csv
1321,1269,58.5229,27.6087,binary_6_Pore Data2.csv
1322,6775,137.9716,62.5215,binary_6_Pore Data2.csv
1323,1859,62.4044,37.9293,binary_6_Pore Data2.csv
1324,185,37.6841,6.2506,binary_6_Pore Data2.csv
1325,61,15.4799,5.0173,binary_6_Pore Data2.csv
1326,3227,77.9773,52.6915,binary_6_Pore Data2.csv
1327,2523,89.7097,35.8087,binary_6_Pore Data2.csv
1328,383,28.7529,16.9601,binary_6_Pore Data2.csv
1329,10,5.8484,2.1771,binary_6_Pore Data2.csv
1330,62,18.4576,4.2769,binary_6_Pore Data2.csv
1331,374,36.7894,12.9437,binary_6_Pore Data2.csv
1332,2551,83.7416,38.7864,binary_6_Pore Data2.csv
1333,4457,113.8954,49.8249,binary_6_Pore Data2.csv
1334,2750,65.7529,53.2510,binary_6_Pore Data2.csv
1335,930,38.3443,30.8811,binary_6_Pore Data2.csv
1336,6818,131.7174,65.9058,binary_6_Pore Data2.csv
1337,1261,60.5423,26.5196,binary_6_Pore Data2.csv
1338,124,24.4330,6.4618,binary_6_Pore Data2.csv
1339,10,5.8484,2.1771,binary_6_Pore Data2.csv
1340,94,15.2014,7.8733,binary_6_Pore Data2.csv
1341,32,9.5495,4.2666,binary_6_Pore Data2.csv
1342,24,7.8936,3.8712,binary_6_Pore Data2.csv
1343,1712,89.4821,24.3600,binary_6_Pore Data2.csv
1344,253,34.3527,9.3771,binary_6_Pore Data2.csv
1345,930,38.3443,30.8811,binary_6_Pore Data2.csv
1346,374,36.7894,12.9437,binary_6_Pore Data2.csv
1347,1269,58.5229,27.6087,binary_6_Pore Data2.csv
1348,12,4.5135,3.3851,binary_6_Pore Data2.csv
1349,1465,65.9000,28.3050,binary_6_Pore Data2.csv
1350,3227,77.9773,52.6915,binary_6_Pore Data2.csv
1351,4317,91.2495,60.2368,binary_6_Pore Data2.csv
1352,1467,69.3807,26.9216,binary_6_Pore Data2.csv
1353,1081,47.2148,29.1513,binary_6_Pore Data2.csv
1354,49,10.3437,6.0316,binary_6_Pore Data2.csv
1355,108,12.4246,11.0675,binary_6_Pore Data2.csv
1356,17,10.2908,2.1033,binary_6_Pore Data2.csv
1357,1159,59.6536,24.7376,binary_6_Pore Data2.csv
1358,253,34.3527,9.3771,binary_6_Pore Data2.csv
1359,720,41.7528,21.9562,binary_6_Pore Data2.csv
1360,94,15.2014,7.8733,binary_6_Pore Data2.csv
1361,1781,81.0399,27.9818,binary_6_Pore Data2.csv
1362,1335,51.5573,32.9687,binary_6_Pore Data2.csv
1363,921,41.8419,28.0258,binary_6_Pore Data2.csv
1364,3253,69.3719,59.7049,binary_6_Pore Data2.csv
1365,2720,136.8465,25.3073,binary_6_Pore Data2.csv
1366,1859,62.4044,37.9293,binary_6_Pore Data2.csv
1367,5471,87.6787,79.4480,binary_6_Pore Data2.csv
1368,32,9.5495,4.2666,binary_6_Pore Data2.csv
1369,1712,89.4821,24.3600,binary_6_Pore Data2.csv
1370,1159,59.6536,24.7376,binary_6_Pore Data2.csv
1371,2551,83.7416,38.7864,binary_6_Pore Data2.csv
1372,1735,47.5067,46.5002,binary_6_Pore Data2.csv
1373,979,62.3658,19.9870,binary_6_Pore Data2.csv
1374,491,30.7933,20.3019,binary_6_Pore Data2.csv
1375,1261,60.5423,26.5196,binary_6_Pore Data2.csv
1376,326,41.1378,10.0899,binary_6_Pore Data2.csv
1377,720,41.7528,21.9562,binary_6_Pore Data2.csv
1378,65,10.9820,7.5360,binary_6_Pore Data2.csv
1379,275,23.4575,14.9266,binary_6_Pore Data2.csv
1380,185,37.6841,6.2506,binary_6_Pore Data2.csv
1381,48,11.7806,5.1878,binary_6_Pore Data2.csv
1382,65,10.9820,7.5360,binary_6_Pore Data2.csv
1383,24,7.8936,3.8712,binary_6_Pore Data2.csv
1384,49,10.3437,6.0316,binary_6_Pore Data2.csv
1385,169,16.6347,12.9355,pclpeo cam 06.09.23 10k KR_segmented_Pore Data2.csv
1386,37236,323.7445,146.4437,pclpeo cam 06.09.23 10k KR_segmented_Pore Data2.csv
1387,777,39.6788,24.9329,pclpeo cam 06.09.23 10k KR_segmented_Pore Data2.csv
1388,500,43.2747,14.7111,pclpeo cam 06.09.23 10k KR_segmented_Pore Data2.csv
1389,7999,148.0984,68.7695,pclpeo cam 06.09.23 10k KR_segmented_Pore Data2.csv
1390,131,15.1395,11.0172,pclpeo cam 06.09.23 10k KR_segmented_Pore Data2.csv
1391,5227,112.9502,58.9217,pclpeo cam 06.09.23 10k KR_segmented_Pore Data2.csv
1392,259,23.5977,13.9746,pclpeo cam 06.09.23 10k KR_segmented_Pore Data2.csv
1393,86,16.9050,6.4773,pclpeo cam 06.09.23 10k KR_segmented_Pore Data2.csv
